Sample Number,Sample Date,Sample Time,Sample Site,Sample class,Residual Free Chlorine (mg/L),Turbidity (NTU),Fluoride (mg/L),Coliform (Quanti-Tray) (MPN /100mL),E.coli(Quanti-Tray) (MPN/100mL)
201732250,11/12/17,9:40,1S03,Operational,0.54,0.59,0.7,<1,<1
201732253,11/12/17,9:25,1SCL1,Operational,0.68,0.62,0.7,<1,<1
201732254,11/12/17,9:28,1SCH3,Operational,0.5,0.68,0.7,<1,<1
201732330,11/13/17,10:33,1S03,Operational,0.68,0.62,0.7,<1,<1
201732331,11/13/17,9:50,1S03A,Operational,1.12,0.66,0.7,<1,<1
201732332,11/13/17,10:41,1S03B,Operational,0.74,0.57,0.7,<1,<1
201732333,11/13/17,10:24,1SCL1,Operational,0.76,0.7,0.7,<1,<1
201732334,11/13/17,10:18,1SCH3,Operational,0.49,0.65,0.7,<1,<1
201732535,11/15/17,9:18,1S03,Operational,0.75,0.87,0.7,<1,<1
201732537,11/15/17,10:43,1S03B,Operational,0.74,0.59,0.7,<1,<1
201732858,11/18/17,9:37,1S03A,Operational,1.08,0.84,0.7,<1,<1
201732860,11/18/17,11:32,1SCL1,Operational,0.62,0.66,0.7,<1,<1
201732861,11/18/17,11:23,1SCH3,Operational,0.68,0.64,0.7,<1,<1
201732954,11/19/17,9:39,1S03,Operational,0.77,0.68,0.7,<1,<1
201732955,11/19/17,10:49,1S03A,Operational,1.06,0.73,0.7,<1,<1
201732956,11/19/17,10:25,1S03B,Operational,0.77,0.69,0.7,<1,<1
201732957,11/19/17,9:17,1SCL1,Operational,0.58,0.61,0.7,<1,<1
201732958,11/19/17,9:02,1SCH3,Operational,0.69,0.68,0.7,<1,<1
201733036,11/20/17,10:44,1S03,Operational,0.6,0.68,0.7,<1,<1
201733038,11/20/17,11:22,1S03B,Operational,0.77,0.63,0.7,<1,<1
201733039,11/20/17,11:12,1SCL1,Operational,0.61,0.84,0.7,<1,<1
201733040,11/20/17,11:04,1SCH3,Operational,0.69,0.74,0.7,<1,<1
201733140,11/21/17,9:03,1S03,Operational,0.81,0.61,0.7,<1,<1
201733142,11/21/17,9:11,1S03B,Operational,0.79,0.62,0.7,<1,<1
201733144,11/21/17,9:29,1SCH3,Operational,0.66,0.63,0.7,<1,<1
201733252,11/22/17,10:56,1S03,Operational,0.65,0.62,0.7,<1,<1
201733253,11/22/17,11:17,1S03A,Operational,1.01,0.73,0.7,<1,<1
201733376,11/23/17,10:14,1S03,Operational,0.78,0.66,0.7,<1,<1
201733378,11/23/17,10:53,1S03B,Operational,0.78,0.62,0.7,<1,<1
201733379,11/23/17,9:51,1SCL1,Operational,0.67,0.65,0.7,<1,<1
201733380,11/23/17,9:40,1SCH3,Operational,0.69,0.72,0.7,<1,<1
201733463,11/24/17,8:21,1S03,Operational,0.67,0.76,0.7,<1,<1
201733464,11/24/17,10:49,1S03A,Operational,1.04,0.69,0.7,<1,<1
201733465,11/24/17,10:17,1S03B,Operational,0.74,0.7,0.7,<1,<1
201733467,11/24/17,8:50,1SCH3,Operational,0.76,0.73,0.7,<1,<1
201733643,11/26/17,10:56,1S03A,Operational,0.98,0.73,0.7,<1,<1
201733721,11/27/17,9:40,1S03,Operational,0.89,0.67,0.7,<1,<1
201733831,11/28/17,9:30,1SCH3,Operational,0.74,0.83,0.7,<1,<1
201734277,12/2/17,11:07,1S03A,Operational,1.11,0.68,0.7,<1,<1
201734278,12/2/17,10:34,1S03B,Operational,0.83,0.72,0.7,<1,<1
201734365,12/3/17,9:16,1S03,Operational,0.71,0.62,0.7,<1,<1
201734366,12/3/17,11:12,1S03A,Operational,0.99,0.65,0.7,<1,<1
201734443,12/4/17,11:48,1S03B,Operational,0.65,0.69,0.7,<1,<1
201734542,12/5/17,9:27,1S03B,Operational,0.77,0.63,0.7,<1,<1
201734544,12/5/17,9:42,1SCH3,Operational,0.7,0.72,0.7,<1,<1
201734545,12/5/17,11:31,11750,Compliance,0.26,0.6,0.7,<1,<1
201734546,12/5/17,9:32,16150,Compliance,0.88,0.72,0.7,<1,<1
201734549,12/5/17,9:41,27350,Compliance,0.46,0.65,0.7,<1,<1
201734552,12/5/17,11:35,31550,Compliance,0.6,0.67,0.7,<1,<1
201734553,12/5/17,10:58,33050,Compliance,0.56,0.65,0.7,<1,<1
201734555,12/5/17,9:41,36950,Compliance,0.48,0.64,0.7,<1,<1
201734557,12/5/17,9:15,3SC26,Operational,0.67,0.64,0.7,<1,<1
201734560,12/5/17,9:57,47650,Compliance,0.93,0.52,0.7,<1,<1
201734659,12/6/17,9:14,1S03B,Operational,0.74,0.71,0.7,<1,<1
201734661,12/6/17,10:51,1SCH3,Operational,0.62,0.79,0.7,<1,<1
201734778,12/7/17,11:24,1S03A,Operational,1.01,0.82,0.7,<1,<1
201734779,12/7/17,10:42,1S03B,Operational,0.83,0.71,0.7,<1,<1
201735253,12/12/17,9:55,1S03,Operational,0.78,0.74,0.7,<1,<1
201735254,12/12/17,10:23,1S03A,Operational,1.04,0.76,0.7,<1,<1
201735255,12/12/17,11:10,1S03B,Operational,0.68,0.75,0.7,<1,<1
201735256,12/12/17,9:27,1SCL1,Operational,0.71,0.83,0.7,<1,<1
201736163,12/21/17,10:58,1S03A,Operational,0.78,0.89,0.7,<1,<1
201736165,12/21/17,10:51,1SCL1,Operational,0.91,0.96,0.7,<1,<1
201736255,12/22/17,11:01,1S03A,Operational,0.95,0.86,0.7,<1,<1
201736257,12/22/17,8:46,1SCL1,Operational,0.76,0.91,0.7,<1,<1
201736374,12/23/17,11:13,1S03A,Operational,0.79,0.89,0.7,<1,<1
201736376,12/23/17,9:45,1SCL1,Operational,0.78,0.87,0.7,<1,<1
201736455,12/24/17,10:01,1S03B,Operational,0.75,0.82,0.7,<1,<1
201736611,12/26/17,8:31,1S03,Operational,0.75,0.82,0.7,<1,<1
201800217,1/3/18,9:20,1S03A,Operational,0.92,0.95,0.7,<1,<1
201800220,1/3/18,9:18,1SCH3,Operational,0.87,0.91,0.7,<1,<1
201800224,1/3/18,10:52,22950,Compliance,0.56,1.14,0.7,<1,<1
201800226,1/3/18,8:05,30150,Compliance,0.62,0.85,0.7,<1,<1
201810081,4/8/18,9:46,1S03A,Operational,0.73,0.86,0.7,<1,<1
201810082,4/8/18,10:20,1S03B,Operational,0.62,0.82,0.7,<1,<1
201810083,4/8/18,11:41,1SCL1,Operational,0.63,0.91,0.7,<1,<1
201810084,4/8/18,11:33,1SCH3,Operational,0.69,0.81,0.7,<1,<1
201810250,4/10/18,9:28,1S03,Operational,0.63,0.84,0.7,<1,<1
201810251,4/10/18,9:40,1S03A,Operational,0.84,0.73,0.7,<1,<1
201811641,4/22/18,9:04,1SCL1,Operational,0.7,0.86,0.7,<1,<1
201811642,4/22/18,8:55,1SCH3,Operational,0.68,0.87,0.7,<1,<1
201812189,4/27/18,9:24,1S03,Operational,0.92,0.73,0.7,<1,<1
201812192,4/27/18,10:26,1SCL1,Operational,0.87,0.86,0.7,<1,<1
201812193,4/27/18,10:23,1SCH3,Operational,0.78,0.83,0.7,<1,<1
201812604,5/1/18,8:30,18650,Compliance,0.76,0.97,0.7,<1,<1
201814858,5/21/18,9:37,1SCL1,Operational,0.93,0.21,0.7,<1,<1
201818903,6/25/18,9:33,1S03,Operational,0.65,0.74,0.7,<1,<1
201818904,6/25/18,10:13,1S03A,Operational,0.9,0.77,0.7,<1,<1
201820344,7/7/18,8:56,1S03,Operational,0.78,0.77,0.7,<1,<1
201820345,7/7/18,10:03,1S03A,Operational,0.99,0.7,0.7,<1,<1
201820645,7/10/18,9:25,37450,Compliance,0.33,0.93,0.7,<1,<1
201820761,7/11/18,10:47,1S03A,Operational,0.94,0.85,0.7,<1,<1
201821033,7/13/18,11:37,1S03,Operational,0.74,0.72,0.7,<1,<1
201821035,7/13/18,10:06,1S03B,Operational,0.84,0.71,0.7,<1,<1
201821037,7/13/18,11:02,1SCH3,Operational,0.84,0.77,0.7,<1,<1
201821146,7/14/18,9:04,1S03A,Operational,1.09,0.72,0.7,<1,<1
201821147,7/14/18,9:49,1S03B,Operational,0.71,0.74,0.7,<1,<1
201821149,7/14/18,10:50,1SCH3,Operational,0.63,0.77,0.7,<1,<1
201821241,7/15/18,8:39,1S03,Operational,0.8,0.78,0.7,<1,<1
201821242,7/15/18,10:35,1S03A,Operational,0.92,0.69,0.7,<1,<1
201821243,7/15/18,11:12,1S03B,Operational,0.83,0.68,0.7,<1,<1
201821245,7/15/18,8:03,1SCH3,Operational,0.68,0.67,0.7,<1,<1
201821319,7/16/18,11:37,1S03,Operational,0.65,0.74,0.7,<1,<1
201821321,7/16/18,10:36,1S03B,Operational,0.76,0.81,0.7,<1,<1
201821430,7/17/18,10:04,1S03,Operational,0.82,0.7,0.7,<1,<1
201821432,7/17/18,10:55,1S03B,Operational,0.81,0.64,0.7,<1,<1
201821933,7/21/18,9:58,1S03,Operational,0.63,0.63,0.7,<1,<1
201821934,7/21/18,9:14,1S03A,Operational,1.16,0.64,0.7,<1,<1
201821935,7/21/18,11:30,1S03B,Operational,0.78,0.74,0.7,<1,<1
201821937,7/21/18,10:43,1SCH3,Operational,0.72,0.64,0.7,<1,<1
201822020,7/22/18,8:56,1S03,Operational,0.76,0.58,0.7,<1,<1
201822021,7/22/18,11:28,1S03A,Operational,0.89,0.57,0.7,<1,<1
201825162,8/20/18,8:51,1SCH3,Operational,0.64,0.81,0.7,<1,<1
201825265,8/21/18,10:50,1S03B,Operational,0.68,0.68,0.7,<1,<1
201825600,8/24/18,10:31,1S03B,Operational,0.78,0.75,0.7,<1,<1
201825638,8/24/18,8:55,1S03,Operational,0.76,0.67,0.7,<1,<1
201826231,8/30/18,11:38,1SCH3,Operational,0.65,0.79,0.7,<1,<1
201826232,8/30/18,11:49,1SCL1,Operational,0.78,0.88,0.7,<1,<1
201826241,8/30/18,10:01,1S03A,Operational,1.1,0.9,0.7,<1,<1
201826242,8/30/18,9:19,1S03B,Operational,0.81,0.84,0.7,<1,<1
201827938,9/15/18,8:45,1S03A,Operational,1.05,0.65,0.7,<1,<1
201827939,9/15/18,11:05,1S03B,Operational,0.66,0.59,0.7,<1,<1
201827940,9/15/18,9:40,1SCH3,Operational,0.61,0.61,0.7,<1,<1
201829330,9/28/18,10:35,1S03B,Operational,0.65,0.68,0.7,<1,<1
201829839,10/3/18,7:57,30150,Compliance,0.22,0.26,0.7,<1,<1
201830276,10/6/18,10:09,1SCL1,Operational,0.99,<0.10,0.7,<1,<1
201831042,10/13/18,9:43,1SCL1,Operational,1.06,<0.10,0.7,<1,<1
201831951,10/22/18,8:46,1S03,Operational,0.77,0.58,0.7,<1,<1
201835667,11/27/18,9:16,1S03A,Operational,1.23,0.9,0.7,<1,<1
201835679,11/27/18,9:06,1S03,Operational,0.91,0.78,0.7,<1,<1
201835962,11/30/18,8:36,1SCH3,Operational,0.85,0.16,0.7,<1,<1
201835963,11/30/18,8:52,1SCL1,Operational,1.12,0.11,0.7,<1,<1
201835980,11/30/18,8:40,1S03A,Operational,0.87,0.82,0.7,<1,<1
201835981,11/30/18,9:26,1S03B,Operational,0.84,0.83,0.7,<1,<1
201836133,12/2/18,9:14,1S03,Operational,0.72,0.76,0.7,<1,<1
201836134,12/2/18,11:16,1S03A,Operational,0.9,0.83,0.7,<1,<1
201836135,12/2/18,9:58,1S03B,Operational,0.79,0.77,0.7,<1,<1
201836136,12/2/18,8:35,1SCH3,Operational,0.89,0.12,0.7,<1,<1
201836137,12/2/18,8:44,1SCL1,Operational,1.14,0.19,0.7,<1,<1
201836199,12/3/18,9:39,1S03,Operational,0.79,0.86,0.7,<1,<1
201836335,12/4/18,10:00,1SCH3,Operational,0.68,<0.10,0.7,<1,<1
201836344,12/4/18,9:02,3SC26,Operational,0.75,<0.10,0.7,<1,<1
201836574,12/6/18,10:44,1SCL1,Operational,1.04,0.12,0.7,<1,<1
201836995,12/10/18,9:55,1SCH3,Operational,0.75,0.12,0.7,<1,<1
201837001,12/10/18,11:09,1S03A,Operational,0.92,0.95,0.7,<1,<1
201837002,12/10/18,11:51,1S03B,Operational,0.71,0.86,0.7,<1,<1
201837205,12/12/18,9:19,1S03B,Operational,0.89,0.93,0.7,<1,<1
201837631,12/16/18,9:17,1SCH3,Operational,0.86,<0.10,0.7,<1,<1
201837704,12/17/18,10:37,1S03A,Operational,0.99,0.95,0.7,<1,<1
201837705,12/17/18,9:44,1S03B,Operational,0.71,1.05,0.7,<1,<1
201837931,12/19/18,11:08,1SCL1,Operational,0.97,<0.10,0.7,<1,<1
201838169,12/21/18,11:30,1SCL1,Operational,0.95,<0.10,0.7,<1,<1
201838463,12/24/18,11:00,1SCH3,Operational,0.59,<0.10,0.7,<1,<1
201838715,12/27/18,8:51,1SCL1,Operational,0.88,<0.10,0.7,<1,<1
201900116,1/2/19,11:21,3SC26,Operational,0.64,<0.10,0.7,<1,<1
201900132,1/2/19,10:05,1SCL1,Operational,0.93,<0.10,0.7,<1,<1
201900736,1/8/19,9:27,1SCL1,Operational,0.94,<0.10,0.7,<1,<1
201902074,1/20/19,11:11,1SCH3,Operational,0.62,0.1,0.7,<1,<1
201903471,2/4/19,9:17,1SCL1,Operational,0.74,<0.10,0.7,<1,<1
201903481,2/4/19,8:51,1S03A,Operational,0.74,0.66,0.7,<1,<1
201903482,2/4/19,9:38,1S03B,Operational,0.62,0.7,0.7,<1,<1
201903588,2/5/19,8:40,3SC26,Operational,0.62,<0.10,0.7,<1,<1
201904240,2/11/19,11:01,1S03A,Operational,0.91,0.69,0.7,<1,<1
201904262,2/11/19,9:10,1SCL1,Operational,0.73,<0.10,0.7,<1,<1
201904374,2/12/19,9:00,1SCL1,Operational,0.69,<0.10,0.7,<1,<1
201904579,2/14/19,9:24,1SCL1,Operational,0.69,0.11,0.7,<1,<1
201904684,2/15/19,9:14,1SCL1,Operational,0.72,<0.10,0.7,<1,<1
201904920,2/17/19,9:28,1SCH3,Operational,0.53,<0.10,0.7,<1,<1
201905069,2/19/19,10:16,1S03A,Operational,0.77,0.8,0.7,<1,<1
201905070,2/19/19,10:54,1S03B,Operational,0.63,0.72,0.7,<1,<1
201905102,2/19/19,9:56,1S03,Operational,0.7,0.73,0.7,<1,<1
201905104,2/19/19,9:11,1SCL1,Operational,0.77,<0.10,0.7,<1,<1
201905184,2/20/19,9:10,1S03A,Operational,0.83,0.75,0.7,<1,<1
201905198,2/20/19,8:20,1S03B,Operational,0.74,0.74,0.7,<1,<1
201905281,2/21/19,10:27,1S03B,Operational,0.6,0.79,0.7,<1,<1
201905291,2/21/19,9:07,1S03,Operational,0.64,0.71,0.7,<1,<1
201905533,2/24/19,11:42,1S03A,Operational,0.69,0.8,0.7,<1,<1
201905534,2/24/19,11:07,1S03B,Operational,0.52,0.73,0.7,<1,<1
201905859,2/27/19,11:25,1S03,Operational,0.63,0.75,0.7,<1,<1
201905861,2/27/19,11:47,1SCH3,Operational,0.57,<0.10,0.7,<1,<1
201905862,2/27/19,11:56,1SCL1,Operational,0.75,0.2,0.7,<1,<1
201905883,2/27/19,11:14,1S03A,Operational,0.8,0.85,0.7,<1,<1
201906183,3/2/19,8:28,1SCH3,Operational,0.41,<0.10,0.7,<1,<1
201906248,3/3/19,9:33,1S03,Operational,0.6,0.94,0.7,<1,<1
201906249,3/3/19,11:04,1S03A,Operational,0.79,1.07,0.7,<1,<1
201906250,3/3/19,11:04,1S03B,Operational,0.69,1.01,0.7,<1,<1
201906341,3/4/19,8:45,1S03,Operational,0.59,0.9,0.7,<1,<1
201906407,3/5/19,11:17,77750,Compliance,0.2,0.8,0.7,<1,<1
201906415,3/5/19,11:49,59050,Compliance,0.67,0.88,0.7,<1,<1
201906429,3/5/19,10:10,1SCL1,Operational,0.72,0.14,0.7,<1,<1
201906456,3/5/19,10:33,31550,Compliance,0.32,0.85,0.7,<1,<1
201906471,3/5/19,10:18,36950,Compliance,0.22,0.82,0.7,<1,<1
201906485,3/5/19,11:18,20150,Compliance,0.43,0.87,0.7,<1,<1
201906962,3/10/19,11:28,1S03A,Operational,0.83,1.03,0.7,<1,<1
201907061,3/11/19,10:51,1S03A,Operational,0.78,1.09,0.7,<1,<1
201907114,3/12/19,11:07,1S03B,Operational,0.53,1.07,0.7,<1,<1
201907275,3/13/19,11:21,1SCL1,Operational,0.77,0.1,0.7,<1,<1
201907414,3/14/19,11:11,1S03,Operational,0.62,1.02,0.7,<1,<1
201907871,3/19/19,8:50,1S03,Operational,0.62,1.01,0.7,<1,<1
201907915,3/19/19,9:40,1S03B,Operational,0.6,1.05,0.7,<1,<1
201908542,3/26/19,9:06,1S03,Operational,0.52,0.9,0.7,<1,<1
201910961,4/18/19,11:30,1SCH3,Operational,0.67,0.65,0.7,<1,<1
201910962,4/18/19,11:38,1SCL1,Operational,0.77,0.72,0.7,<1,<1
201910978,4/18/19,9:45,1S03A,Operational,0.77,0.6,0.7,<1,<1
201910979,4/18/19,10:18,1S03B,Operational,0.59,0.58,0.7,<1,<1
201911654,4/25/19,8:27,1SCH3,Operational,0.59,0.73,0.7,<1,<1
201912185,4/30/19,12:12,1S03A,Operational,0.89,0.78,0.7,<1,<1
201912421,5/2/19,8:30,1SCH3,Operational,0.5,0.75,0.7,<1,<1
201912728,5/5/19,8:49,1S03,Operational,0.57,0.72,0.7,<1,<1
201912839,5/6/19,10:11,1S03B,Operational,0.65,0.77,0.7,<1,<1
201912843,5/6/19,10:13,1S03,Operational,0.62,0.72,0.7,<1,<1
201912845,5/6/19,10:35,1SCH3,Operational,0.54,0.76,0.7,<1,<1
201912846,5/6/19,10:46,1SCL1,Operational,0.73,0.16,0.7,<1,<1
201912896,5/7/19,10:32,50750,Compliance,0.12,0.62,0.7,<1,<1
201912898,5/7/19,9:44,58650,Compliance,0.25,0.62,0.7,<1,<1
201912901,5/7/19,12:35,31750,Compliance,0.19,0.82,0.7,<1,<1
201912904,5/7/19,11:10,37950,Compliance,0.19,0.65,0.7,<1,<1
201912942,5/7/19,9:15,38250,Compliance,0.3,0.76,0.7,<1,<1
201913209,5/9/19,9:30,1S03A,Operational,0.92,0.85,0.7,<1,<1
201913683,5/14/19,9:08,1SCH3,Operational,0.74,0.71,0.7,<1,<1
201914179,5/19/19,9:01,1S03A,Operational,0.9,0.73,0.7,<1,<1
201915264,5/30/19,9:11,1S03A,Operational,0.82,0.8,0.7,<1,<1
201915281,5/30/19,10:27,1SCH3,Operational,0.61,0.79,0.7,<1,<1
201915518,6/1/19,10:55,1S03B,Operational,0.82,0.78,0.7,<1,<1
201915519,6/1/19,10:15,1SCH3,Operational,0.61,0.79,0.7,<1,<1
201915867,6/4/19,9:26,1S03,Operational,0.75,0.76,0.7,<1,<1
201916076,6/6/19,11:39,1S03B,Operational,0.64,0.8,0.7,<1,<1
201916127,6/6/19,9:30,1S03,Operational,0.68,0.8,0.7,<1,<1
201916129,6/6/19,9:51,1SCH3,Operational,0.63,0.82,0.7,<1,<1
201916130,6/6/19,10:02,1SCL1,Operational,0.7,0.82,0.7,<1,<1
201916317,6/8/19,9:07,1S03,Operational,0.71,0.69,0.7,<1,<1
201916318,6/8/19,10:58,1S03A,Operational,1.09,0.71,0.7,<1,<1
201916319,6/8/19,10:17,1S03B,Operational,0.93,0.83,0.7,<1,<1
201916320,6/8/19,8:39,1SCH3,Operational,0.81,0.69,0.7,<1,<1
201916321,6/8/19,8:47,1SCL1,Operational,0.88,0.71,0.7,<1,<1
201916535,6/11/19,9:43,1SCH3,Operational,0.73,0.79,0.7,<1,<1
201920610,7/17/19,9:42,1S03A,Operational,1.05,0.62,0.7,<1,<1
201920611,7/17/19,10:31,1S03B,Operational,0.6,0.59,0.7,<1,<1
201920806,7/18/19,10:19,1S03,Operational,0.78,0.62,0.7,<1,<1
201921008,7/20/19,9:33,1S03,Operational,0.7,0.57,0.7,<1,<1
201921010,7/20/19,10:11,1S03B,Operational,0.79,0.67,0.7,<1,<1
201921011,7/20/19,9:01,1SCH3,Operational,0.58,0.65,0.7,<1,<1
201921012,7/20/19,9:08,1SCL1,Operational,0.73,0.65,0.7,<1,<1
201921118,7/21/19,8:40,1SCH3,Operational,0.57,0.67,0.7,<1,<1
201921119,7/21/19,8:46,1SCL1,Operational,0.78,0.7,0.7,<1,<1
201921193,7/22/19,11:17,1S03,Operational,0.68,0.64,0.7,<1,<1
201921195,7/22/19,11:30,1SCH3,Operational,0.66,0.61,0.7,<1,<1
201921196,7/22/19,11:42,1SCL1,Operational,0.87,0.66,0.7,<1,<1
201921215,7/22/19,8:01,1S03A,Operational,0.99,0.62,0.7,<1,<1
201921216,7/22/19,9:09,1S03B,Operational,0.67,0.77,0.7,<1,<1
201922313,8/1/19,8:05,1SCH3,Operational,0.73,0.66,0.7,<1,<1
201922314,8/1/19,8:23,1SCL1,Operational,0.85,0.67,0.7,<1,<1
201922462,8/2/19,9:08,1S03A,Operational,1.08,0.69,0.7,<1,<1
201922487,8/2/19,8:45,1S03,Operational,0.72,0.73,0.7,<1,<1
201922490,8/2/19,8:24,1SCL1,Operational,0.82,0.68,0.7,<1,<1
201922587,8/3/19,8:02,1S03,Operational,0.65,0.55,0.7,<1,<1
201922589,8/3/19,9:38,1S03B,Operational,0.76,0.58,0.7,<1,<1
201922590,8/3/19,8:23,1SCH3,Operational,0.74,0.62,0.7,<1,<1
201922678,8/4/19,10:46,1S03B,Operational,0.72,0.6,0.7,<1,<1
201922755,8/5/19,11:50,1SCL1,Operational,0.85,0.66,0.7,<1,<1
201922803,8/6/19,10:33,50750,Compliance,0.34,0.54,0.7,<1,<1
201922805,8/6/19,9:47,58650,Compliance,0.38,0.6,0.7,<1,<1
201922812,8/6/19,9:18,1SCH3,Operational,0.73,0.61,0.7,<1,<1
201922817,8/6/19,9:31,15150,Compliance,0.52,0.62,0.7,<1,<1
201922818,8/6/19,10:31,1S07,Operational,0.58,0.61,0.7,<1,<1
201922819,8/6/19,11:12,3SC26,Operational,0.62,0.62,0.7,<1,<1
201922824,8/6/19,10:56,32350,Compliance,0.17,0.63,0.7,<1,<1
201922853,8/6/19,10:49,1S03B,Operational,0.75,0.64,0.7,<1,<1
201922857,8/6/19,10:31,23450,Compliance,0.32,0.61,0.7,<1,<1
201922863,8/6/19,11:48,33450,Compliance,0.56,0.64,0.7,<1,<1
201922865,8/6/19,10:14,38250,Compliance,0.25,0.57,0.7,<1,<1
201922870,8/6/19,12:15,24350,Compliance,0.4,0.6,0.7,<1,<1
201923102,8/8/19,9:31,1S03,Operational,0.7,0.8,0.7,<1,<1
201923103,8/8/19,8:12,1S03A,Operational,0.88,0.75,0.7,<1,<1
201923104,8/8/19,8:50,1S03B,Operational,0.88,0.72,0.7,<1,<1
201923106,8/8/19,9:58,1SCL1,Operational,0.76,0.72,0.7,<1,<1
201923404,8/11/19,10:25,1S03,Operational,0.75,0.65,0.7,<1,<1
201923405,8/11/19,8:55,1S03A,Operational,1.1,0.64,0.7,<1,<1
201923406,8/11/19,11:59,1S03B,Operational,0.67,0.67,0.7,<1,<1
201923407,8/11/19,9:44,1SCH3,Operational,0.58,0.58,0.7,<1,<1
201923465,8/12/19,10:46,1S03B,Operational,0.74,0.57,0.7,<1,<1
201923584,8/13/19,9:50,1S03B,Operational,0.68,0.78,0.7,<1,<1
201923629,8/13/19,9:34,1S03,Operational,0.75,0.64,0.7,<1,<1
201923631,8/13/19,9:08,1SCL1,Operational,0.75,0.77,0.7,<1,<1
201923709,8/14/19,10:29,1S03,Operational,0.73,0.71,0.7,<1,<1
201923711,8/14/19,10:47,1SCH3,Operational,0.76,0.73,0.7,<1,<1
201923762,8/14/19,8:24,1S03A,Operational,1.1,0.65,0.7,<1,<1
201923763,8/14/19,9:14,1S03B,Operational,0.73,0.63,0.7,<1,<1
201923841,8/15/19,9:23,1S03B,Operational,0.65,0.67,0.7,<1,<1
201923860,8/15/19,11:11,1S03,Operational,0.72,0.6,0.7,<1,<1
201924060,8/17/19,8:46,1S03,Operational,0.69,0.7,0.7,<1,<1
201924062,8/17/19,9:53,1S03B,Operational,0.69,0.61,0.7,<1,<1
201924063,8/17/19,8:06,1SCH3,Operational,0.6,0.65,0.7,<1,<1
201924923,8/24/19,9:56,1S03B,Operational,0.76,0.76,0.7,<1,<1
201925085,8/26/19,11:38,1SCH3,Operational,0.74,0.74,0.7,<1,<1
201925297,8/28/19,9:13,1S03,Operational,0.68,0.8,0.7,<1,<1
201925298,8/28/19,11:22,1S03A,Operational,0.96,0.89,0.7,<1,<1
201925299,8/28/19,10:39,1S03B,Operational,0.74,0.84,0.7,<1,<1
201925300,8/28/19,8:36,1SCH3,Operational,0.74,0.92,0.7,<1,<1
201925301,8/28/19,8:45,1SCL1,Operational,0.69,0.86,0.7,<1,<1
201925733,9/1/19,9:56,1S03,Operational,0.72,0.84,0.7,<1,<1
201925734,9/1/19,11:48,1S03A,Operational,1.08,0.81,0.7,<1,<1
201925737,9/1/19,10:40,1SCL1,Operational,0.77,0.86,0.7,<1,<1
201925779,9/2/19,9:08,1S03,Operational,0.74,0.79,0.7,<1,<1
201925780,9/2/19,10:46,1S03A,Operational,1.07,0.89,0.7,<1,<1
201925781,9/2/19,10:21,1S03B,Operational,0.76,0.82,0.7,<1,<1
201925862,9/3/19,9:12,1S03A,Operational,1.1,0.91,0.7,<1,<1
201925863,9/3/19,9:50,1S03B,Operational,0.87,0.8,0.7,<1,<1
201925895,9/3/19,11:55,1SCL1,Operational,0.82,0.86,0.7,<1,<1
201925962,9/4/19,11:19,1S07,Operational,0.64,1.01,0.7,<1,<1
201926001,9/4/19,8:56,53550,Compliance,0.52,1,0.7,<1,<1
201926003,9/4/19,10:39,59050,Compliance,0.48,0.87,0.7,<1,<1
201926012,9/4/19,8:47,33050,Compliance,0.53,0.84,0.7,<1,<1
201926021,9/4/19,8:34,36950,Compliance,0.24,0.79,0.7,<1,<1
201926027,9/4/19,9:04,33850,Compliance,0.41,1.1,0.7,<1,<1
201926028,9/4/19,9:49,3SC26,Operational,0.69,0.73,0.7,<1,<1
201926042,9/4/19,11:12,30550,Compliance,0.29,0.84,0.7,<1,<1
201926043,9/4/19,10:06,31450,Compliance,0.38,0.91,0.7,<1,<1
201926044,9/4/19,9:18,31550,Compliance,0.46,0.87,0.7,<1,<1
201926095,9/4/19,11:01,35750,Compliance,0.4,0.82,0.7,<1,<1
201926131,9/5/19,10:29,1SCH3,Operational,0.72,0.76,0.7,<1,<1
201926132,9/5/19,10:40,1SCL1,Operational,0.76,0.78,0.7,<1,<1
201926271,9/6/19,10:24,1S03,Operational,0.69,0.84,0.7,<1,<1
201926273,9/6/19,10:43,1SCH3,Operational,0.67,0.76,0.7,<1,<1
201926274,9/6/19,10:53,1SCL1,Operational,0.8,0.8,0.7,<1,<1
201926341,9/7/19,8:36,1S03,Operational,0.72,0.79,0.7,<1,<1
201926343,9/7/19,11:18,1S03B,Operational,0.68,0.81,0.7,<1,<1
201926344,9/7/19,9:04,1SCH3,Operational,0.65,0.82,0.7,<1,<1
201926345,9/7/19,9:16,1SCL1,Operational,0.82,0.81,0.7,<1,<1
201926431,9/8/19,11:17,1S03,Operational,0.65,0.77,0.7,<1,<1
201926432,9/8/19,8:59,1S03A,Operational,1.06,0.62,0.7,<1,<1
201926433,9/8/19,10:02,1S03B,Operational,0.68,0.72,0.7,<1,<1
201926434,9/8/19,10:40,1SCH3,Operational,0.54,0.66,0.7,<1,<1
201926435,9/8/19,10:49,1SCL1,Operational,0.74,0.68,0.7,<1,<1
201926536,9/9/19,10:55,1S03,Operational,0.67,0.72,0.7,<1,<1
201926538,9/9/19,9:44,1S03B,Operational,0.69,0.77,0.7,<1,<1
201926539,9/9/19,11:12,1SCH3,Operational,0.57,0.87,0.7,<1,<1
